country,communityID,CoMgmtSite,dataProvider,lonDD,latDD,APECOSM_ipsl-cm6a-lr,BOATS_ipsl-cm6a-lr,DBEM_ipsl-cm6a-lr,DBPM_ipsl-cm6a-lr,FEISTY_ipsl-cm6a-lr,EcoOcean_ipsl-cm6a-lr,EcoTroph_ipsl-cm6a-lr,MACROECOLOGICAL_ipsl-cm6a-lr,ZooMSS_ipsl-cm6a-lr,BOATS_gfdl-esm4,DBEM_gfdl-esm4,FEISTY_gfdl-esm4,EcoOcean_gfdl-esm4,EcoTroph_gfdl-esm4,MACROECOLOGICAL_gfdl-esm4,ZooMSS_gfdl-esm4
Indonesia,Tulamben,Tulamben,Georgie,115.606595,-8.288724,14.433332551148023,7.121965032792868,0.017085239137805106,137.20017817912822,4.376734910433178,12.929973460446943,92.48690445603285,11.388970908873185,53.789063437304776,5.873039943196426,0.017697620464482,2.6546103761568385,17.20781890528806,76.98261744386032,11.05586933500218,73.64117792039262
Phillipines,34,34,Richard,120.1302,13.84810556,9.008803558029845,5.119447919275251,0.010989690841972027,131.20409923743358,3.129787165308546,7.255266873525936,107.14084167137091,9.362024537509098,44.4652406770092,4.202736493280873,0.010028931656800334,1.514042094187859,12.522078304544513,64.6320321285062,6.406110364351278,44.79774569469829
Phillipines,35,35,Richard,120.14255,13.84309167,9.008803558029845,5.119447919275251,0.010989690841972027,131.20409923743358,3.129787165308546,7.255266873525936,107.14084167137091,9.362024537509098,44.4652406770092,4.202736493280873,0.010028931656800334,1.514042094187859,12.522078304544513,64.6320321285062,6.406110364351278,44.79774569469829
Phillipines,36,36,Richard,120.2506,13.71998611,9.008803558029845,5.119447919275251,0.010989690841972027,131.20409923743358,3.129787165308546,6.6451206611581,107.14084167137091,9.362024537509098,44.4652406770092,4.306863186138078,0.010028931656800334,1.5311970697703694,12.707654403805574,64.46306187639382,6.406261591015969,46.06764722321397
Phillipines,38,38,Richard,120.45758889999999,13.41868611,8.793122419751628,5.121888418474071,0.013254191558885256,130.01774076639498,3.1886523464755943,5.974520473956137,102.87195188838352,9.183520593775777,44.327918769008406,4.214072057980826,0.012497505414579986,1.5306662533444007,12.718229371522696,64.39184110267625,6.424556430514891,47.08014090881137
Phillipines,37,37,Richard,120.466675,13.41654722,8.793122419751628,5.121888418474071,0.013254191558885256,130.01774076639498,3.1886523464755943,5.974520473956137,102.87195188838352,9.183520593775777,44.327918769008406,4.214072057980826,0.012497505414579986,1.5306662533444007,12.718229371522696,64.39184110267625,6.424556430514891,47.08014090881137
Phillipines,28,28,Richard,120.6157111,14.17789444,8.666160885511395,4.695296818871943,0.010241885323457307,132.46310843110075,2.8427943718112765,6.5151972112091,104.68622598647154,8.930361593013311,43.73572976069191,4.082862912110621,0.009754977106122355,1.421702740011946,11.63624643236665,68.78835412163092,6.239090563842292,47.30730350217109
Phillipines,33,33,Richard,120.6208,13.92961111,8.666160885511395,4.695296818871943,0.011532055423392433,132.46310843110075,2.8427943718112765,6.306835846922006,104.68622598647154,8.930361593013311,43.73572976069191,4.043354860209743,0.01097104130000047,1.4727795614077106,12.543055983459233,67.69031058398912,6.2994197657217645,50.87015264712685
Phillipines,30,30,Richard,120.6214389,14.08906944,8.666160885511395,4.695296818871943,0.010241885323457307,132.46310843110075,2.8427943718112765,6.351323155430802,104.68622598647154,8.930361593013311,43.73572976069191,4.043354860209743,0.009754977106122355,1.4644018059901924,11.81431860056737,68.21978821107079,6.325300534565234,49.85947737473942
Phillipines,31,31,Richard,120.63234720000001,13.83263056,8.666160885511395,4.695296818871943,0.011532055423392433,132.46310843110075,2.8427943718112765,6.306835846922006,104.68622598647154,8.930361593013311,43.73572976069191,4.003041101526312,0.01097104130000047,1.493740625336071,12.543055983459233,63.387860532258536,6.3178044633139585,47.59849868451911
Phillipines,29,29,Richard,120.6341,14.08288889,8.666160885511395,4.695296818871943,0.010241885323457307,132.46310843110075,2.8427943718112765,6.351323155430802,104.68622598647154,8.930361593013311,43.73572976069191,4.043354860209743,0.009754977106122355,1.4644018059901924,11.81431860056737,68.21978821107079,6.325300534565234,49.85947737473942
