pointid,Country,Lat_DD,Long_DD,E_maize_Ssp126,E_rice_Ssp126,E_cassava_Ssp126,E_agr_Ssp126_Weighted,E_agr_Ssp126_Weighted25perc,E_agr_Ssp126_Weighted75perc,E_agr_Ssp126_PercModelAgree,E_agr_Ssp126_Unweighted,E_agr_Ssp126_Unweighted25perc,E_agr_Ssp126_Unweighted75perc,E_maize_Ssp585,E_rice_Ssp585,E_cassava_Ssp585,E_agr_Ssp585_Weighted,E_agr_Ssp585_Weighted25perc,E_agr_Ssp585_Weighted75perc,E_agr_Ssp585_PercModelAgree,E_agr_Ssp585_Unweighted,E_agr_Ssp585_Unweighted25perc,E_agr_Ssp585_Unweighted75perc,E_fish_Ssp126,E_fish_Ssp126_25perc,E_fish_Ssp126_75perc,E_fish_Ssp585,E_fish_Ssp585_25perc,E_fish_Ssp585_75perc
8245654,Indonesia,-2.2625,106.2289963,-4.80045195407005,1.40882429714524,0.786485720799064,-0.896120877512788,-3.44789172231521,0.717444746943165,50,-0.8683806453752487,-3.186179802600534,0.43436529665802,-9.13304920743001,1.16596649694001,0.267774438138838,-3.33066065569325,-5.80307207063175,-0.768336508961476,75,-2.566436090783721,-5.754673972637818,0.1980345603664532,-14.793775588772212,-15.245402894917026,-8.880521725544197,-17.896019442393893,-18.305752431645466,-3.8131212515769395
9984225,United Republic of Tanzania,-9.9541702,39.7207985,-0.632986313452899,6.65484834052534,-1.03328260377267,-0.329164894089245,-4.30385930477923,3.95682807519546,35,1.6628598077665904,-0.8596695980765666,4.660716125003657,-0.549846200030851,7.54715199468273,-4.4097846705484,-1.78790358074151,-6.78072861346685,3.3037806177607,45,0.8625070413678264,-4.37446911459874,4.486103052118437,-8.317351643078768,-12.892077297219299,-3.1219588019518074,-7.477553407063603,-8.728180944576554,-2.273915274028271
9055410,Papua New Guinea,-4.9375,145.779007,-2.78957566113543,9.2144464608402,-3.20896424835998,-2.02069853405191,-6.25713875636408,-0.0668168147704547,65,1.0719688504482634,-1.7419755651796065,3.0182599735993363,-5.30655082273386,16.2154084792852,-6.39771451038408,-4.20449307203564,-9.01985480695807,-1.1995177868316,85,1.5037143820557528,-1.3490842803139103,4.642771366229617,-22.410407529005077,-35.48035243021757,-8.072648440674755,-33.10826928696489,-41.34551443674813,-23.67556955942726
3448952,Philippines,14.4457998,120.8710022,-4.24988420612767,4.15169649848573,0.0130464915955387,1.30864337736892,-1.42871877635205,3.58961603339425,65,-0.02838040534880042,-2.1367744405585833,1.2305244426411368,-7.58031472663102,7.49551336637681,-3.50247119012027,1.36430386121723,-1.87450074825854,5.65812096449505,50,-1.1957575167914933,-4.45087763426426,1.0592749874678937,-7.430539587723319,-10.096548601886134,-3.2917892184653352,-11.758878770310226,-21.071472166617536,-1.383183498980245
9115288,Indonesia,-5.2458301,122.7870026,-5.08427641019912,5.26300254333449,2.00971560209524,1.01091563810346,-2.35811679036752,3.50616205887539,50,0.7294805784102031,-1.0716593180788,2.3951806494754666,-6.51365719044245,6.9990947228239,1.50083447489525,1.81232822787354,-3.29989683062303,5.27111370275949,65,0.6620906690922334,-1.0540768339393785,3.2913187172186786,-11.064679727713838,-17.126783765801388,-3.1691113839978637,-17.76831583730658,-23.778398101445763,-6.913529441591097
4309069,Philippines,11.9541998,124.0210037,-4.05327738161205,4.03255454661631,-0.531760998202927,-0.559342981507878,-2.98837832051669,2.04569112379519,70,-0.18416127773288907,-2.47539791000872,1.2467580235205142,-7.27272886767086,5.98955402120012,-3.17890341169557,-0.594797867746809,-4.02687872012254,1.73780150982537,65,-1.4873594193887703,-4.504744031500063,1.4615878198803063,-4.833384114661085,-14.595400024619526,1.4705268914214642,-6.631642067441231,-22.873735653513954,5.256280853148482
9908422,Indonesia,-9.0791702,116.9789963,-3.77783971658989,4.03823106777303,-0.278446175036453,1.88200696913509,0.0311640702806164,2.99397962610453,75,-0.006018274617770806,-1.9678918747299767,1.4322076772827483,-5.65465239201556,7.58381164390805,-1.85726037462261,3.54938325308404,-0.1791458572035,6.90219923997913,75,0.02396629242329344,-3.096460260648617,2.467755255766884,-5.51868671042099,-12.296152600090323,3.29819614555929,-11.261341383872516,-20.40817940830795,1.179742209632173
7309371,Indonesia,0.879167,108.9459991,-5.27292716326949,2.56031211948035,1.92836913607281,1.99926924564779,-0.413895374511514,3.44129291416944,60,-0.2614153025721098,-2.460115879412467,1.1503424175234067,-6.97896663888687,3.10887721741157,2.49510673355321,2.3909857583609,-0.0875333278329393,4.68980175343686,70,-0.4583275626406967,-4.58506242848413,1.3992014684149667,-11.39433530632101,-13.477128366719375,-8.005550586361938,-14.454421152123215,-17.503021561785047,-4.0720742942796315
9469201,Indonesia,-6.9541702,115.262001,-3.71041200959701,3.65222432403715,0.129607937023566,0.17217672795655,-2.16478755108877,1.72899200331354,50,0.02380675048790193,-2.0122585673274247,1.162405870055331,-7.09022045187735,6.74275522129748,-0.736454812096023,0.492044234763416,-3.14551030533907,3.72132361214683,55.00000000000001,-0.3613066808919645,-3.181841267116273,2.147587844461808,-11.09372145906901,-18.084666357651376,-1.7458523821825584,-16.01093187296423,-25.793469933087167,-0.744453151861732
4370374,Philippines,11.7292004,119.9789963,-3.7601658241456,5.57887101977241,-0.900520253531784,2.25237138747531,-0.00295294901555866,5.56931602775176,65,0.3060616473650086,-1.8887243591728802,1.2811877240894434,-6.97886552519753,9.42319487789977,-2.97798101140436,4.6211683439651,-0.245237158895566,8.75224072190223,70,-0.17788388623404008,-4.284516026593077,1.8739446508680666,-8.74416624106711,-10.88286152188046,-4.217901197494553,-13.274566495603331,-17.781553194507183,-3.7624631854160127
